P-521_Time_ms,P-521_Bytes_Total,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,mlkem1024_Time_ms,mlkem1024_Bytes_Total
3109.93,0,29.82,0,4152.02,0
1493.67,0,25.08,0,11.44,0
1045.74,0,1091.67,0,8.5,0
17.92,0,1513.47,0,8.53,0
431.82,0,1915.3,0,8.6,0
439.23,0,30.62,0,7.92,0
18.89,0,26.98,0,1252.86,0
20.23,0,27.41,0,8.62,0
1472.84,0,26.44,0,8.47,0
1043.51,0,24.55,0,232.62,0
1077.89,0,3767.05,0,1665.98,0
1900.45,0,642.99,0,9.17,0
438.04,0,29.45,0,1043.66,0
1084.4,0,29.67,0,1702.88,0
18.08,0,1061.51,0,230.64,0
19675.84,0,26.12,0,8830.05,0
18.83,0,28.25,0,3065.23,0
848.09,0,1486.28,0,8.4,0
1291.89,0,26.76,0,8.2,0
1486.54,0,26.38,0,1261.93,0
18.1,0,1246.74,0,231.74,0
235.12,0,26.03,0,1053.98,0
1053.14,0,30.44,0,8.6,0
1902.99,0,25.43,0,1270.17,0
237.02,0,445.72,0,12.54,0
21.36,0,1264.63,0,9.88,0
840.31,0,24.83,0,4400.92,0
242.35,0,25.3,0,8.42,0
242.6,0,24.3,0,8.02,0
18.63,0,852.97,0,8.34,0
19.21,0,27.02,0,12.17,0
17.15,0,25.22,0,1702.64,0
1279.09,0,1476.38,0,9.26,0
13532.17,0,1254.34,0,8.21,0
17.8,0,26.8,0,225.4,0
843.08,0,1084.88,0,8.44,0
4318.12,0,857.94,0,430.28,0
845.84,0,4549.56,0,8.45,0
1454.36,0,26.07,0,218.16,0
19.75,0,28.64,0,9.49,0
438.72,0,1079.36,0,14342.66,0
18.23,0,25.34,0,2041.27,0
842.97,0,25.04,0,1456.83,0
2051.3,0,24.3,0,229.44,0
437.08,0,6405.5,0,11.46,0
242.14,0,1508.47,0,12.77,0
242.41,0,26.68,0,222.4,0
433.84,0,26.21,0,429.31,0
18.1,0,27.24,0,9.68,0
223.2,0,26.91,0,8.67,0
1094.27,0,26.94,0,11.71,0
438.3,0,255.51,0,226.13,0
1243.76,0,28.84,0,1026.66,0
