P-256_Time_ms,P-256_Bytes_Total,x25519_Time_ms,x25519_Bytes_Total,p256_mlkem512_Time_ms,p256_mlkem512_Bytes_Total,x25519_mlkem512_Time_ms,x25519_mlkem512_Bytes_Total,mlkem512_Time_ms,mlkem512_Bytes_Total
1.67,0,1.45,0,11.36,0,1.91,0,1.78,0
2.41,0,1.59,0,7.78,0,1.93,0,1.58,0
1.63,0,1.48,0,7.87,0,2.75,0,1.62,0
1.62,0,1.5,0,8.13,0,1.9,0,1.97,0
2.31,0,1.67,0,7.18,0,2.14,0,1.6,0
1.61,0,1.47,0,7.12,0,1.93,0,1.6,0
1.64,0,1.58,0,7.0,0,1.94,0,2.39,0
2.75,0,1.65,0,6.92,0,1.9,0,1.61,0
1.56,0,1.49,0,7.18,0,2.12,0,1.62,0
1.64,0,1.61,0,7.09,0,3.08,0,2.05,0
1.7,0,2.35,0,6.97,0,1.83,0,1.6,0
1.64,0,1.52,0,9.15,0,1.78,0,1.65,0
1.62,0,1.6,0,7.83,0,2.02,0,2.31,0
2.22,0,2.25,0,7.16,0,1.94,0,1.6,0
1.67,0,1.53,0,11.13,0,1.81,0,1.57,0
1.67,0,1.8,0,8.03,0,1.94,0,2.07,0
1.79,0,2.17,0,7.57,0,2.25,0,1.58,0
1.75,0,1.56,0,9.46,0,1.83,0,1.62,0
1.68,0,1.57,0,7.89,0,1.88,0,2.35,0
2.12,0,2.43,0,7.02,0,2.13,0,1.6,0
1.63,0,1.57,0,6.95,0,1.87,0,1.54,0
1.6,0,1.59,0,8.39,0,1.94,0,1.91,0
2.09,0,2.21,0,6.84,0,2.33,0,1.63,0
1.6,0,1.56,0,7.29,0,2.08,0,1.6,0
1.61,0,2.04,0,6406.25,0,1.83,0,1.85,0
2.41,0,1.54,0,2042.54,0,2.22,0,1.63,0
1.67,0,1.49,0,1456.14,0,1.84,0,1.57,0
1.62,0,1.55,0,3064.96,0,1.86,0,1.86,0
1.85,0,2.08,0,26287.15,0,1.92,0,1.62,0
1.67,0,1.66,0,1017.31,0,2.24,0,1.82,0
1.61,0,1.51,0,2509.25,0,1.83,0,1.79,0
1.65,0,1.56,0,7196.29,0,1.96,0,1.63,0
1.72,0,1.62,0,7.54,0,2.13,0,1.68,0
1.61,0,1.63,0,7.29,0,1.93,0,1.82,0
1.65,0,1.52,0,7.29,0,1.91,0,1.8,0
1.74,0,1.58,0,2047.53,0,1.98,0,1.72,0
1.66,0,1.52,0,7.68,0,1.88,0,1.69,0
1.66,0,1.54,0,1056.86,0,1.9,0,1.61,0
2.06,0,1.73,0,1894.33,0,1.89,0,1.7,0
1.65,0,1.49,0,1468.32,0,2.77,0,1.61,0
1.7,0,1.58,0,9.39,0,1.94,0,2.04,0
2.08,0,1.71,0,14362.52,0,2.24,0,1.62,0
1.76,0,1.52,0,8.62,0,1.96,0,1.62,0
1.91,0,1.58,0,220.45,0,2.48,0,2.02,0
2.43,0,2.02,0,227.99,0,1.82,0,1.6,0
1.69,0,2.07,0,10.72,0,1.9,0,1.9,0
1.66,0,1.52,0,12.87,0,2.94,0,1.97,0
2.07,0,1.71,0,7.2,0,2.75,0,1.61,0
1.64,0,1.45,0,1019.87,0,1.82,0,1.63,0
1.64,0,1.57,0,4401.02,0,1.81,0,1.67,0
2.21,0,2.14,0,9.01,0,2.68,0,1.61,0
1.81,0,1.57,0,8.53,0,1.91,0,1.64,0
1.89,0,1.5,0,629.68,0,1.9,0,1.73,0
1.81,0,1.63,0,1042.45,0,2.78,0,1.59,0
1.69,0,1.49,0,8.25,0,1.85,0,1.58,0
1.7,0,1.54,0,7.07,0,1.87,0,1.79,0
1.65,0,1.64,0,222.24,0,2.84,0,1.63,0
2.32,0,1.57,0,1063.09,0,1.88,0,1.6,0
1.7,0,1.62,0,4083.1,0,1.84,0,1.95,0
1.67,0,2.1,0,2450.76,0,2.68,0,1.67,0
2.66,0,1.56,0,8.41,0,1.82,0,1.68,0
1.61,0,1.55,0,1661.0,0,1.94,0,1.84,0
1.67,0,1.9,0,1021.43,0,2.55,0,1.58,0
2.39,0,1.52,0,1068.69,0,1.79,0,1.62,0
1.62,0,1.5,0,7.53,0,1.9,0,1.71,0
1.73,0,2.07,0,1469.13,0,2.1,0,1.63,0
2.11,0,1.52,0,8.69,0,3.01,0,1.6,0
1.62,0,1.53,0,1232.32,0,1.84,0,1.74,0
1.62,0,2.13,0,224.84,0,1.94,0,2.04,0
1.77,0,1.52,0,2041.11,0,3.16,0,1.64,0
2.37,0,1.59,0,1013.09,0,1.87,0,1.63,0
1.69,0,2.33,0,7.33,0,1.91,0,2.46,0
1.61,0,1.56,0,1441.96,0,2.82,0,1.53,0
1.99,0,1.54,0,1222.65,0,1.88,0,1.63,0
1.64,0,1.56,0,1645.97,0,1.93,0,2.39,0
1.63,0,2.72,0,7.37,0,2.77,0,1.63,0
2.49,0,1.48,0,2066.86,0,1.92,0,1.63,0
1.66,0,1.52,0,7.48,0,1.89,0,1.69,0
2.26,0,2.35,0,1644.05,0,2.19,0,2.74,0
1.82,0,1.53,0,1695.56,0,2.17,0,1.61,0
1.95,0,1.55,0,2044.38,0,1.85,0,1.63,0
1.63,0,2.09,0,7.66,0,1.93,0,2.96,0
1.69,0,1.51,0,7.37,0,2.12,0,2.29,0
2.65,0,1.48,0,11.68,0,1.82,0,1.54,0
1.66,0,1.86,0,8.26,0,1.9,0,1.58,0
1.66,0,1.47,0,1272.59,0,2.94,0,1.83,0
2.52,0,1.49,0,1064.28,0,1.86,0,1.59,0
1.74,0,2.49,0,1455.48,0,1.92,0,1.65,0
1.65,0,1.52,0,11.9,0,2.28,0,1.86,0
1.72,0,1.74,0,8.87,0,1.85,0,1.57,0
1.71,0,1.69,0,8.05,0,1.91,0,1.57,0
1.61,0,1.55,0,1229.16,0,2.03,0,2.21,0
1.73,0,1.57,0,1262.82,0,1.87,0,1.57,0
1.65,0,2.2,0,14.72,0,1.9,0,1.64,0
1.68,0,1.52,0,1442.04,0,2.04,0,1.88,0
1.84,0,1.52,0,7.46,0,1.95,0,1.53,0
1.72,0,2.6,0,54094.49,0,1.9,0,1.64,0
1.61,0,1.48,0,630.86,0,2.1,0,2.55,0
1.97,0,1.61,0,53918.76,0,2.48,0,1.68,0
1.89,0,2.55,0,1431.22,0,1.83,0,1.65,0
2.4,0,1.53,0,9.39,0,1.89,0,1.85,0
1.66,0,1.55,0,223.33,0,2.94,0,1.66,0
1.95,0,2.28,0,15.66,0,1.93,0,1.62,0
1.63,0,1.53,0,219.89,0,1.87,0,1.58,0
1.61,0,1.55,0,4090.2,0,2.81,0,1.57,0
2.52,0,2.17,0,225.47,0,1.87,0,1.69,0
1.61,0,1.57,0,7.39,0,1.91,0,1.69,0
1.62,0,1.55,0,226.02,0,2.08,0,2.5,0
2.51,0,2.23,0,1437.96,0,1.83,0,1.6,0
1.66,0,1.66,0,225.92,0,1.97,0,1.59,0
1.64,0,1.57,0,7.21,0,1.96,0,2.56,0
2.09,0,1.8,0,1861.45,0,1.86,0,1.69,0
1.76,0,1.53,0,11.4,0,1.88,0,1.62,0
1.66,0,1.56,0,9.66,0,2.0,0,1.66,0
2.51,0,2.55,0,8.25,0,2.43,0,2.09,0
1.65,0,1.58,0,8.61,0,1.9,0,1.61,0
1.64,0,1.54,0,8.66,0,1.94,0,1.64,0
1.89,0,2.3,0,1469.8,0,1.95,0,1.69,0
1.65,0,1.53,0,1252.46,0,1.95,0,1.59,0
1.66,0,1.5,0,222.03,0,1.91,0,1.67,0
1.92,0,1.78,0,833.88,0,3.06,0,1.68,0
1.71,0,1.5,0,8.7,0,1.85,0,1.62,0
1.64,0,1.51,0,4623.26,0,1.9,0,2.4,0
1.76,0,2.16,0,8.16,0,2.05,0,1.71,0
1.66,0,2.29,0,7.21,0,1.93,0,1.62,0
1.66,0,1.49,0,1460.26,0,1.89,0,1.66,0
1.99,0,1.58,0,7.64,0,1.95,0,1.64,0
1.64,0,1.55,0,1230.91,0,1.88,0,1.63,0
1.61,0,1.52,0,1060.91,0,1.83,0,1.67,0
2.15,0,1.68,0,1213.18,0,1.88,0,2.23,0
1.65,0,1.58,0,2502.16,0,2.2,0,1.59,0
1.67,0,1.56,0,3511.99,0,1.85,0,1.6,0
1.78,0,1.92,0,8.17,0,1.86,0,1.63,0
1.69,0,1.61,0,7.25,0,2.73,0,1.59,0
1.65,0,1.55,0,1460.33,0,1.83,0,1.68,0
1.88,0,1.94,0,223.09,0,1.88,0,1.57,0
1.65,0,1.56,0,7.37,0,2.53,0,1.62,0
1.66,0,1.55,0,629.31,0,1.88,0,1.66,0
1.78,0,1.74,0,7.62,0,1.93,0,1.56,0
1.67,0,1.54,0,7.29,0,2.61,0,1.6,0
1.65,0,1.5,0,7.96,0,2.42,0,1.97,0
1.84,0,2.16,0,219.91,0,1.87,0,1.5,0
1.62,0,1.5,0,830.7,0,1.92,0,1.57,0
1.61,0,1.57,0,8.59,0,3.02,0,2.12,0
1.78,0,2.85,0,4597.23,0,2.2,0,1.6,0
1.77,0,1.62,0,226.07,0,1.86,0,1.62,0
1.69,0,1.53,0,427.77,0,1.8,0,2.51,0
1.71,0,1.56,0,217.7,0,2.85,0,1.62,0
1.8,0,1.51,0,224.37,0,1.91,0,1.62,0
1.65,0,1.55,0,7.38,0,1.89,0,2.54,0
1.75,0,1.57,0,7.28,0,2.23,0,1.57,0
1.74,0,1.58,0,7.99,0,1.89,0,1.59,0
1.63,0,1.58,0,1026.03,0,1.9,0,1.81,0
1.68,0,1.63,0,8.29,0,2.07,0,1.62,0
1.62,0,1.53,0,7.04,0,1.94,0,1.7,0
1.65,0,1.59,0,7.88,0,1.83,0,1.7,0
1.78,0,1.71,0,6599.78,0,1.96,0,1.87,0
1.67,0,1.77,0,7411.15,0,1.91,0,1.56,0
1.63,0,1.74,0,8.27,0,1.81,0,1.64,0
1.84,0,1.56,0,7.83,0,1.89,0,2.54,0
1.67,0,1.59,0,8.34,0,1.9,0,1.61,0
1.66,0,2.21,0,224.63,0,1.84,0,1.58,0
1.66,0,1.58,0,1274.68,0,2.02,0,2.5,0
1.72,0,1.61,0,1058.83,0,1.86,0,1.62,0
1.7,0,1.59,0,1017.51,0,1.81,0,1.67,0
1.77,0,1.87,0,6984.6,0,2.21,0,1.97,0
1.73,0,1.61,0,7.56,0,2.2,0,1.61,0
1.69,0,1.57,0,12.06,0,1.95,0,1.63,0
1.66,0,2.37,0,7.03,0,2.1,0,2.66,0
2.45,0,1.55,0,224.79,0,2.25,0,1.66,0
1.65,0,1.55,0,7.38,0,1.82,0,1.57,0
1.65,0,2.12,0,7.13,0,1.83,0,2.46,0
2.46,0,1.56,0,1643.75,0,1.95,0,1.63,0
1.74,0,1.57,0,7.78,0,1.82,0,1.6,0
1.61,0,1.63,0,1649.07,0,1.88,0,1.97,0
3.2,0,1.46,0,8.36,0,1.88,0,1.64,0
1.59,0,1.51,0,5157.76,0,2.87,0,1.64,0
1.71,0,1031.94,0,1073.32,0,2.14,0,1.86,0
