P-384_Time_ms,P-384_Bytes_Total,x448_Time_ms,x448_Bytes_Total,p384_mlkem768_Time_ms,p384_mlkem768_Bytes_Total,x448_mlkem768_Time_ms,x448_mlkem768_Bytes_Total,mlkem768_Time_ms,mlkem768_Bytes_Total
8.27,0,5.5,0,15.47,0,6.24,0,4.26,0
8.46,0,5.33,0,14.75,0,6.11,0,4.18,0
11.15,0,5.19,0,14.25,0,6.13,0,4.71,0
7.75,0,4.94,0,15.46,0,5.96,0,4.55,0
7.99,0,4.98,0,14.43,0,6.0,0,4.92,0
8.38,0,4.93,0,14.55,0,5.71,0,4.71,0
7.87,0,5.0,0,14.53,0,5.67,0,5.03,0
8.38,0,6.08,0,14.9,0,5.67,0,5.16,0
9.14,0,6.01,0,14.76,0,5.91,0,4.24,0
9.29,0,5.27,0,14.35,0,5.6,0,4.27,0
8.47,0,4.98,0,15.28,0,5.81,0,4.71,0
8.44,0,4.88,0,15.82,0,6.32,0,4.55,0
8.51,0,4.92,0,15.52,0,6.33,0,4.18,0
8.8,0,5.01,0,15.16,0,6.57,0,4.18,0
8.62,0,4.98,0,15.48,0,6.82,0,4.18,0
8.63,0,5.73,0,14.75,0,6.19,0,4.26,0
8.39,0,6.35,0,15.4,0,6.47,0,4.55,0
8.41,0,5.19,0,15.32,0,5.66,0,5.23,0
9.45,0,4.96,0,15.83,0,5.72,0,4.27,0
9.13,0,4.88,0,15.13,0,5.69,0,4.22,0
9.11,0,4.92,0,14.95,0,5.72,0,4.87,0
8.38,0,4.88,0,15.8,0,5.67,0,4.25,0
8.43,0,5.2,0,14.54,0,5.72,0,4.31,0
8.91,0,5.5,0,14.35,0,5.74,0,5.14,0
8.04,0,5.92,0,16.11,0,7.8,0,4.69,0
8.02,0,4.93,0,20.41,0,5.71,0,4.3,0
8.13,0,4.87,0,14.06,0,5.92,0,4.46,0
8.02,0,4.89,0,14.32,0,6.42,0,5.63,0
8.61,0,4.91,0,14.08,0,6.21,0,4.38,0
8.25,0,5.24,0,15.51,0,5.89,0,5.29,0
9.23,0,5.67,0,14.77,0,7.21,0,4.59,0
8.99,0,5.34,0,14.29,0,5.58,0,4.71,0
9.59,0,4.9,0,14.16,0,5.68,0,4.5,0
8.71,0,4.88,0,14.5,0,5.71,0,4.3,0
8.88,0,4.89,0,14.92,0,6.07,0,4.79,0
8.21,0,4.92,0,17.33,0,6.57,0,4.28,0
8.38,0,5.87,0,15.84,0,6.39,0,5.04,0
8.93,0,5.3,0,14.3,0,6.35,0,5.67,0
9.37,0,5.66,0,14.4,0,5.58,0,4.51,0
9.4,0,7.02,0,14.98,0,5.74,0,4.25,0
9.12,0,4.96,0,16.51,0,7.39,0,4.23,0
8.35,0,4.9,0,18.39,0,5.67,0,4.34,0
8.79,0,5.05,0,14.09,0,6.15,0,4.45,0
8.27,0,4.93,0,14.24,0,6.47,0,4.73,0
8.45,0,5.14,0,14.04,0,5.88,0,4.44,0
8.29,0,5.46,0,15.06,0,5.76,0,4.19,0
8.44,0,5.42,0,15.07,0,5.65,0,4.24,0
8.59,0,4.95,0,14.46,0,5.72,0,4.36,0
8.38,0,4.89,0,18.93,0,5.77,0,5.0,0
8.27,0,5.05,0,16.5,0,5.85,0,4.71,0
8.19,0,5.17,0,15.26,0,6.01,0,4.47,0
8.01,0,5.04,0,16.73,0,6.24,0,4.27,0
7.96,0,5.07,0,14.15,0,6.72,0,4.28,0
7.96,0,5.36,0,19.56,0,6.24,0,4.25,0
7.99,0,5.92,0,15.17,0,5.76,0,4.38,0
8.29,0,4.92,0,16.35,0,5.77,0,4.62,0
8.24,0,4.89,0,14.68,0,5.55,0,5.74,0
9.85,0,4.89,0,15.58,0,5.55,0,5.01,0
9.06,0,4.91,0,15.28,0,5.72,0,4.2,0
9.18,0,4.97,0,14.47,0,5.67,0,4.24,0
9.0,0,5.57,0,14.84,0,6.02,0,6.13,0
9.05,0,5.59,0,15.99,0,5.92,0,4.41,0
8.98,0,4.85,0,14.04,0,6.14,0,4.3,0
8.79,0,4.76,0,14.78,0,6.54,0,4.75,0
8.66,0,4.9,0,1071.53,0,6.08,0,4.62,0
9.3,0,4.88,0,15.34,0,5.76,0,4.74,0
8.31,0,5.43,0,15.08,0,6.34,0,5.47,0
10.85,0,5.71,0,15.06,0,6.99,0,4.27,0
7.97,0,5.35,0,15.48,0,6.25,0,4.24,0
7.92,0,5.58,0,14.94,0,5.72,0,4.39,0
7.73,0,4.66,0,14.5,0,5.67,0,4.34,0
8.56,0,4.77,0,1059.51,0,5.63,0,4.98,0
9.94,0,4.93,0,15.22,0,5.71,0,4.09,0
