P-521_Time_ms,P-521_Bytes_Total,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,mlkem1024_Time_ms,mlkem1024_Bytes_Total
17.46,0,24.39,0,8.6,0
17.73,0,25.43,0,8.45,0
17.65,0,28.64,0,1037.79,0
238.32,0,1047.53,0,10.76,0
20.87,0,260.65,0,1053.43,0
17.71,0,26.46,0,1075.5,0
1037.23,0,25.45,0,8.48,0
436.04,0,25.03,0,8.49,0
18.42,0,25.89,0,8.56,0
1050.03,0,25.1,0,1021.78,0
17.99,0,24.94,0,232.67,0
1050.69,0,24.95,0,19.45,0
17.92,0,23.56,0,8.78,0
1050.11,0,24.1,0,8.11,0
18.11,0,23.86,0,8.0,0
18.53,0,24.29,0,8.28,0
17.55,0,24.21,0,8.29,0
19.71,0,24.11,0,8.24,0
17.13,0,24.8,0,9.0,0
17.04,0,24.2,0,8.51,0
16.77,0,24.2,0,632.48,0
16.7,0,24.09,0,8.83,0
16.56,0,25.3,0,8.74,0
16.7,0,24.71,0,8.52,0
16.96,0,24.16,0,8.29,0
18.32,0,23.75,0,9.62,0
17.53,0,28.22,0,8.62,0
240.32,0,24.86,0,9.23,0
19.73,0,23.81,0,8.55,0
1085.9,0,24.78,0,8.85,0
17.95,0,24.55,0,8.7,0
18.15,0,24.89,0,8.79,0
17.17,0,26.02,0,8.28,0
16.89,0,25.54,0,8.21,0
16.54,0,25.01,0,8.26,0
1074.05,0,24.75,0,8.23,0
18.18,0,25.14,0,8.16,0
20.58,0,1074.65,0,8.35,0
19.11,0,30.51,0,8.5,0
18.39,0,25.71,0,9.4,0
16.77,0,25.66,0,9.74,0
17.24,0,258.42,0,9.0,0
17.27,0,26.55,0,8.99,0
17.56,0,25.94,0,8.75,0
17.23,0,25.56,0,8.14,0
1236.61,0,25.91,0,1032.78,0
17.99,0,25.95,0,9.19,0
17.95,0,25.69,0,8.22,0
18.03,0,30.93,0,9.35,0
18.66,0,25.76,0,8.14,0
17.06,0,25.48,0,1277.7,0
17.83,0,25.95,0,8.45,0
18.13,0,25.55,0,8.52,0
1067.32,0,26.05,0,9.14,0
18.06,0,26.06,0,8.63,0
19.13,0,25.79,0,9.04,0
18.9,0,26.16,0,8.42,0
17.18,0,25.71,0,1015.3,0
17.42,0,25.71,0,9.49,0
17.07,0,25.59,0,9.41,0
16.73,0,1289.49,0,8.59,0
16.48,0,2079.17,0,8.88,0
1056.05,0,1079.45,0,8.7,0
18.78,0,25.95,0,8.25,0
19.04,0,27.13,0,8.05,0
17.39,0,27.22,0,7.91,0
1056.99,0,1306.98,0,7.96,0
18.08,0,25.93,0,1042.1,0
1050.43,0,25.51,0,8.49,0
19.48,0,25.39,0,12.61,0
20.47,0,24.8,0,12.49,0
20.98,0,24.09,0,8.54,0
1050.86,0,24.1,0,8.46,0
19.4,0,1048.68,0,9.13,0
18.27,0,26.8,0,8.96,0
1086.43,0,1040.6,0,9.32,0
17.97,0,26.89,0,1260.28,0
18.42,0,25.32,0,13.16,0
19.11,0,24.84,0,1032.42,0
18.96,0,24.18,0,9.47,0
18.26,0,23.9,0,8.16,0
17.71,0,25.04,0,8.12,0
16.52,0,25.27,0,8.21,0
16.36,0,24.4,0,8.63,0
16.11,0,1062.06,0,13.15,0
16.74,0,1075.47,0,231.69,0
239.96,0,1079.43,0,1032.66,0
249.21,0,1074.54,0,232.04,0
17.98,0,25.87,0,13.28,0
19.12,0,24.79,0,10.49,0
20.65,0,1301.85,0,9.41,0
18.46,0,26.2,0,9.16,0
18.88,0,27.98,0,9.08,0
16.11,0,24.13,0,8.24,0
18.2,0,23.82,0,8.33,0
17.97,0,254.58,0,12.19,0
17.52,0,32.64,0,8.6,0
17.07,0,24.74,0,8.93,0
17.49,0,27.23,0,8.22,0
18.02,0,24.09,0,8.22,0
18.07,0,24.36,0,8.53,0
17.17,0,27.29,0,8.19,0
16.94,0,24.64,0,1222.88,0
16.54,0,25.25,0,10.8,0
240.58,0,24.95,0,10.81,0
20.41,0,1084.19,0,1032.09,0
18.47,0,26.05,0,8.48,0
18.6,0,1254.05,0,8.27,0
18.45,0,26.01,0,8.55,0
18.78,0,1086.62,0,8.68,0
18.77,0,25.1,0,1061.58,0
18.71,0,26.28,0,8.26,0
18.12,0,25.59,0,8.18,0
1028.89,0,23.44,0,9.06,0
18.29,0,23.56,0,8.73,0
18.47,0,24.54,0,9.11,0
18.57,0,27.75,0,9.43,0
241.41,0,25.14,0,8.61,0
18.16,0,25.23,0,8.51,0
18.4,0,1092.46,0,1055.19,0
18.14,0,26.29,0,8.27,0
19.39,0,25.8,0,1051.97,0
1074.82,0,25.21,0,9.34,0
18.14,0,24.05,0,9.48,0
243.44,0,23.95,0,1040.92,0
24.55,0,23.96,0,9.53,0
17.35,0,24.03,0,9.43,0
