P-256_Time_ms,P-256_Bytes_Total,x25519_Time_ms,x25519_Bytes_Total,p256_mlkem512_Time_ms,p256_mlkem512_Bytes_Total,x25519_mlkem512_Time_ms,x25519_mlkem512_Bytes_Total,mlkem512_Time_ms,mlkem512_Bytes_Total
2.68,0,3.22,0,1217.71,0,1005.43,0,1003.44,0
2.94,0,3.56,0,23.72,0,5.73,0,1029.3,0
3.05,0,3.51,0,21.92,0,5.62,0,2.63,0
3.85,0,3.0,0,14.11,0,5.63,0,3.12,0
2.89,0,2.4,0,14.66,0,5.26,0,3.5,0
3.21,0,3.05,0,12.89,0,5.17,0,2.5,0
1002.03,0,1002.58,0,15.57,0,1005.26,0,1002.33,0
4.92,0,4.02,0,1079.0,0,5.72,0,2.45,0
3.21,0,3.01,0,15.4,0,7.3,0,2.43,0
3.1,0,4.51,0,1038.39,0,5.25,0,3.25,0
3.58,0,3.28,0,12.98,0,6.47,0,3.35,0
2.82,0,1003.76,0,1024.39,0,6.07,0,3.45,0
1002.43,0,3.93,0,14.26,0,1004.37,0,3.36,0
1003.38,0,1002.31,0,3011.79,0,4.64,0,3.87,0
2.75,0,1002.97,0,15.39,0,7.35,0,2.39,0
3.19,0,3.82,0,13.38,0,1031.74,0,2.62,0
2.8,0,3.27,0,1015.42,0,5.79,0,2.45,0
2.69,0,3.85,0,12.36,0,5.59,0,3.14,0
2.75,0,3.13,0,15.05,0,4.72,0,2.84,0
2.67,0,3.72,0,12.73,0,6.07,0,3.09,0
2.98,0,2.9,0,16.61,0,5.24,0,3.17,0
3.22,0,3.7,0,14.36,0,6.22,0,2.6,0
1002.13,0,1003.6,0,21.84,0,6.08,0,2.4,0
3.25,0,2.34,0,13.73,0,5.13,0,2.47,0
1003.11,0,2.46,0,1043.39,0,6.29,0,2.38,0
3.49,0,3.42,0,14.97,0,1006.78,0,1002.72,0
2.77,0,3.22,0,21.33,0,6.13,0,4.09,0
3075.71,0,3.09,0,15.96,0,4.99,0,3002.11,0
2.72,0,3.34,0,15.22,0,1134.15,0,2.42,0
3.91,0,2.49,0,13.04,0,5.44,0,2.68,0
3.14,0,3.05,0,14.04,0,5.53,0,2.39,0
3.26,0,2.83,0,14.84,0,6.47,0,3.23,0
3.23,0,2.56,0,13.44,0,4.61,0,6999.77,0
1002.39,0,2.53,0,14.79,0,4.52,0,3.37,0
3.86,0,3.0,0,20.96,0,5.75,0,1056.2,0
3.52,0,4.26,0,16.12,0,1004.37,0,3000.66,0
2.99,0,2.57,0,14.94,0,6.43,0,1002.35,0
1002.72,0,1001.84,0,15.77,0,4.56,0,2.44,0
3.67,0,2.85,0,14.03,0,1004.72,0,2.49,0
2.88,0,3.82,0,14.47,0,5.59,0,3.1,0
3.49,0,3.17,0,16.19,0,5.59,0,3.1,0
3.54,0,2.8,0,21.27,0,6.67,0,3.8,0
3.48,0,3.27,0,14.46,0,1004.16,0,3.68,0
5.68,0,3.48,0,23.16,0,4.5,0,2.63,0
2.74,0,4.12,0,14.1,0,5.9,0,2.99,0
2.86,0,3.96,0,13.21,0,6.64,0,1001.95,0
1002.93,0,3.97,0,15.06,0,3004.46,0,2.36,0
3.43,0,3.85,0,13.51,0,5.25,0,1003.92,0
2.98,0,2.88,0,15.97,0,7.78,0,2.75,0
3.53,0,2.5,0,17.25,0,5.72,0,3.2,0
3002.46,0,2.96,0,13.93,0,6.4,0,2.89,0
3.32,0,1002.97,0,17.11,0,1032.08,0,3.1,0
3.28,0,3.45,0,1015.83,0,5.01,0,2.42,0
3.45,0,2.4,0,15.36,0,4.68,0,2.6,0
1002.29,0,2.55,0,20.4,0,4.71,0,2.55,0
3.11,0,2.54,0,14.85,0,4.63,0,2.96,0
3.21,0,2.51,0,12.82,0,6.03,0,4.0,0
2.75,0,2.47,0,1018.95,0,5.59,0,5.21,0
3.64,0,3.19,0,14.46,0,6.12,0,3.44,0
2.86,0,2.61,0,13.36,0,5.4,0,3.35,0
3.57,0,2.62,0,13.9,0,1005.0,0,2.77,0
2.97,0,3.06,0,1016.3,0,4.84,0,2.46,0
4.13,0,2.62,0,1593.42,0,4.78,0,2.42,0
7000.08,0,2.79,0,3013.39,0,4.51,0,2.4,0
2.79,0,3.28,0,20.86,0,1004.12,0,3.37,0
2.66,0,3.5,0,1199.47,0,4.71,0,1003.54,0
2.81,0,3.79,0,13.29,0,5.93,0,3.71,0
2.76,0,1003.36,0,1018.54,0,5.35,0,2.97,0
3.44,0,2.44,0,21.19,0,5.56,0,2.49,0
3.38,0,2.43,0,13.84,0,4.85,0,2.89,0
2.9,0,2.54,0,1071.29,0,4.73,0,3.04,0
2.84,0,2.67,0,22.3,0,5.37,0,3.2,0
2.81,0,2.43,0,16.76,0,1005.27,0,1003.53,0
2.71,0,2.46,0,13.25,0,5.28,0,4.1,0
2.88,0,3.48,0,22.04,0,7.25,0,1033.19,0
1003.11,0,3.18,0,13.03,0,4.78,0,3.84,0
3.97,0,2.51,0,1039.04,0,1031.88,0,1003.82,0
3.97,0,2.43,0,16.09,0,1036.28,0,2.53,0
3000.09,0,3.15,0,12.99,0,6.84,0,3.62,0
2.67,0,2.45,0,15.11,0,5.32,0,1028.95,0
2.7,0,3.11,0,20.68,0,6.32,0,1002.65,0
3.23,0,3.22,0,15.42,0,6.47,0,2.58,0
1002.25,0,3.14,0,13.27,0,4.77,0,3.0,0
4.39,0,1001.9,0,13.23,0,6.55,0,2.78,0
3.75,0,3.58,0,15.18,0,6.69,0,2.43,0
3.32,0,1002.75,0,1025.39,0,1005.87,0,3.05,0
2.96,0,3.14,0,19.95,0,6.48,0,1002.99,0
3.79,0,1002.13,0,15.09,0,5.15,0,1003.93,0
1002.11,0,1003.34,0,13.07,0,3004.42,0,2.56,0
2.85,0,3.18,0,14.83,0,1005.59,0,3.16,0
1002.08,0,3002.28,0,13.3,0,4.77,0,1003.25,0
3.95,0,2.4,0,14.26,0,4.56,0,2.55,0
6999.25,0,2.78,0,12.49,0,4.87,0,2.5,0
2.76,0,3.38,0,15.47,0,6.0,0,1002.35,0
1002.75,0,2.83,0,13.21,0,6.35,0,2.51,0
2.71,0,2.47,0,14.67,0,6.39,0,2.84,0
2.69,0,2.46,0,13.03,0,5.08,0,2.76,0
4.92,0,2.71,0,21.02,0,5.25,0,2.64,0
3.51,0,3.4,0,1071.61,0,6.46,0,1003.02,0
3.27,0,2.68,0,3091.49,0,6.58,0,2.47,0
2.97,0,1002.28,0,20.36,0,4.75,0,1003.22,0
3.13,0,3.17,0,17.85,0,6.01,0,3.82,0
3.36,0,2.47,0,1017.49,0,1005.83,0,3.1,0
3.16,0,3.37,0,12.94,0,4.68,0,1003.76,0
3.35,0,2.86,0,15.45,0,6.49,0,1003.48,0
3.59,0,2.47,0,1037.21,0,5.87,0,4.19,0
