P-521_Time_ms,P-521_Bytes_Total,p521_mlkem1024_Time_ms,p521_mlkem1024_Bytes_Total,mlkem1024_Time_ms,mlkem1024_Bytes_Total
11.14,0,17.55,0,4.55,0
10.44,0,24.0,0,4.63,0
,0,1016.84,0,5.75,0
10.28,0,18.39,0,6.83,0
1007.55,0,18.17,0,4.64,0
1007.94,0,20.73,0,4.64,0
9.53,0,18.69,0,4.58,0
1006.63,0,16.93,0,5.49,0
7.34,0,18.06,0,4.8,0
7.79,0,17.6,0,6.53,0
7.31,0,17.53,0,6.22,0
7.45,0,1016.52,0,4.74,0
7.31,0,18.75,0,7.16,0
8.35,0,17.29,0,4.64,0
7.78,0,17.33,0,4.75,0
7.3,0,18.71,0,5.7,0
8.73,0,17.75,0,6.16,0
7.53,0,18.89,0,4.62,0
8.13,0,20.74,0,4.84,0
10.8,0,21.08,0,1003.98,0
8.0,0,27.14,0,1032.23,0
7.56,0,20.79,0,4.63,0
7.42,0,18.1,0,4.81,0
1007.75,0,26.25,0,5.33,0
7.62,0,25.89,0,6.84,0
1006.75,0,27.02,0,4.82,0
10.94,0,21.61,0,6.35,0
1008.84,0,17.54,0,6.76,0
7.54,0,21.56,0,4.63,0
8.04,0,1017.15,0,4.69,0
7.54,0,19.14,0,6.16,0
3005.96,0,18.17,0,5.2,0
7.63,0,17.97,0,6.52,0
7.53,0,26.96,0,4.65,0
7.47,0,17.4,0,5.07,0
10.69,0,19.35,0,4.67,0
1007.13,0,26.72,0,5.51,0
7.5,0,17.75,0,4.77,0
7.43,0,1044.86,0,4.66,0
7.52,0,17.62,0,5.13,0
10.38,0,18.78,0,4.71,0
8.12,0,17.84,0,5.33,0
9.7,0,17.47,0,4.86,0
1008.47,0,19.52,0,4.79,0
1007.01,0,17.89,0,4.76,0
7.25,0,1018.06,0,4.58,0
7.42,0,1015.92,0,6.33,0
10.55,0,17.04,0,6.78,0
1006.97,0,26.92,0,1005.64,0
7.45,0,18.84,0,4.74,0
9.54,0,18.46,0,5.46,0
7.67,0,17.1,0,3031.28,0
8.22,0,18.0,0,4.64,0
7.61,0,18.33,0,5.11,0
10.89,0,17.43,0,4.84,0
7.66,0,20.76,0,4.94,0
7.87,0,18.07,0,4.78,0
7.48,0,1017.07,0,4.7,0
1007.25,0,1045.91,0,5.57,0
7002.91,0,16.94,0,1031.51,0
8.93,0,17.57,0,4.57,0
10.96,0,17.89,0,4.58,0
7.57,0,1018.34,0,6.42,0
10.6,0,17.44,0,4.39,0
10.31,0,1026.51,0,4.8,0
7.3,0,17.34,0,5.13,0
11.66,0,18.38,0,4.7,0
7.86,0,17.42,0,3010.53,0
7.37,0,17.88,0,4.54,0
7.83,0,17.46,0,5.73,0
8.5,0,26.97,0,6.6,0
7.75,0,1042.51,0,4.59,0
12.63,0,27.22,0,4.89,0
7.79,0,17.92,0,5.51,0
